unit_id,cluster_id,owner_name,contact_number,is_vacant,handover_date
UNT-00350,CLS-SML-055,Pemilik Properti 349,08142398212,False,2022-02-17
UNT-00351,CLS-SML-024,Pemilik Properti 350,08187492675,True,2020-05-10
UNT-00352,CLS-SML-083,Pemilik Properti 351,08140908258,False,2022-06-26
UNT-00353,CLS-SML-063,Pemilik Properti 352,,False,2020-12-30
UNT-00354,CLS-SML-036,Pemilik Properti 353,08155598396,False,2022-02-18
UNT-00355,CLS-SML-074,Pemilik Properti 354,08123220239,True,2021-03-03
UNT-00356,CLS-SML-063,Pemilik Properti 355,08126301654,False,2020-03-27
UNT-00357,CLS-SML-051,Pemilik Properti 356,08192523549,False,2020-06-30
UNT-00358,CLS-SML-082,Pemilik Properti 357,08118304314,True,2021-07-30
UNT-00359,CLS-SML-050,Pemilik Properti 358,08180371179,False,2022-08-09
UNT-00360,CLS-SML-090,Pemilik Properti 359,08120145127,True,2021-03-27
UNT-00361,CLS-SML-087,Pemilik Properti 360,08158883365,False,2022-03-22
UNT-00362,CLS-SML-012,Pemilik Properti 361,08127362943,True,2022-04-30
UNT-00363,CLS-SML-076,Pemilik Properti 362,,False,2021-05-11
UNT-00364,CLS-SML-058,Pemilik Properti 363,08121546343,True,2021-05-12
UNT-00365,CLS-SML-067,Pemilik Properti 364,08116231300,True,2020-01-31
UNT-00366,CLS-SML-034,Pemilik Properti 365,08120269014,False,2020-01-30
UNT-00367,CLS-SML-094,Pemilik Properti 366,08198567604,True,2020-04-14
UNT-00368,CLS-SML-094,Pemilik Properti 367,08175137627,False,2020-03-14
UNT-00369,CLS-SML-080,Pemilik Properti 368,08157947139,False,2021-07-25
UNT-00370,CLS-SML-092,Pemilik Properti 369,08178255999,False,2020-04-14
UNT-00371,CLS-SML-009,Pemilik Properti 370,08129690242,False,2020-08-13
UNT-00372,CLS-SML-088,Pemilik Properti 371,,False,2022-09-25
UNT-00373,CLS-SML-084,Pemilik Properti 372,08166508363,False,2021-04-21
UNT-00374,CLS-SML-073,Pemilik Properti 373,,False,2020-10-07
UNT-00375,CLS-SML-096,Pemilik Properti 374,08147100397,True,2020-09-13
UNT-00376,CLS-SML-054,Pemilik Properti 375,08156191699,False,2021-01-13
UNT-00377,CLS-SML-049,Pemilik Properti 376,08112389193,True,2022-03-24
UNT-00378,CLS-SML-078,Pemilik Properti 377,08143348334,False,2021-01-25
UNT-00379,CLS-SML-010,Pemilik Properti 378,,False,2022-09-08
UNT-00380,CLS-SML-010,Pemilik Properti 379,08139571004,False,2020-06-03
UNT-00381,CLS-SML-060,Pemilik Properti 380,08116228572,False,2022-06-05
UNT-00382,CLS-SML-053,Pemilik Properti 381,08143277632,False,2020-10-14
UNT-00383,CLS-SML-014,Pemilik Properti 382,08137208590,False,2020-11-22
UNT-00384,CLS-SML-006,Pemilik Properti 383,08180347741,False,2022-07-16
UNT-00385,CLS-SML-087,Pemilik Properti 384,08151992092,False,2022-04-13
UNT-00386,CLS-SML-078,Pemilik Properti 385,08194957091,False,2022-09-21
UNT-00387,CLS-SML-015,Pemilik Properti 386,08165914717,False,2021-01-14
UNT-00388,CLS-SML-052,Pemilik Properti 387,08147079261,False,2022-01-27
UNT-00389,CLS-SML-057,Pemilik Properti 388,,True,2022-08-13
UNT-00390,CLS-SML-076,Pemilik Properti 389,08150957307,False,2022-03-23
UNT-00391,CLS-SML-002,Pemilik Properti 390,,True,2020-01-18
UNT-00392,CLS-SML-040,Pemilik Properti 391,08126222453,False,2021-08-13
UNT-00393,CLS-SML-069,Pemilik Properti 392,08163193212,False,2022-04-09
UNT-00394,CLS-SML-082,Pemilik Properti 393,,False,2022-03-20
UNT-00395,CLS-SML-094,Pemilik Properti 394,08187251125,True,2022-09-19
UNT-00396,CLS-SML-015,Pemilik Properti 395,08138288512,False,2021-05-03
UNT-00397,CLS-SML-026,Pemilik Properti 396,08134374759,False,2020-05-25
UNT-00398,CLS-SML-096,Pemilik Properti 397,08118889192,True,2020-06-27
UNT-00399,CLS-SML-085,Pemilik Properti 398,08137627800,False,2021-07-22
UNT-00400,CLS-SML-068,Pemilik Properti 399,08119155088,False,2021-01-14
UNT-00401,CLS-SML-074,Pemilik Properti 400,08139229150,False,2022-08-26
UNT-00402,CLS-SML-079,Pemilik Properti 401,08146356670,True,2021-02-04
UNT-00403,CLS-SML-037,Pemilik Properti 402,08156200811,False,2021-05-09
UNT-00404,CLS-SML-029,Pemilik Properti 403,08118096111,False,2021-04-27
UNT-00405,CLS-SML-076,Pemilik Properti 404,,True,2022-06-17
UNT-00406,CLS-SML-064,Pemilik Properti 405,08148858874,False,2020-10-15
UNT-00407,CLS-SML-017,Pemilik Properti 406,08123577085,True,2021-10-18
UNT-00408,CLS-SML-054,Pemilik Properti 407,,False,2020-10-26
UNT-00409,CLS-SML-076,Pemilik Properti 408,08196720356,False,2021-09-15
UNT-00410,CLS-SML-021,Pemilik Properti 409,08184679276,True,2020-04-09
UNT-00411,CLS-SML-023,Pemilik Properti 410,,False,2022-06-09
UNT-00412,CLS-SML-055,Pemilik Properti 411,08161222531,False,2021-04-08
UNT-00413,CLS-SML-068,Pemilik Properti 412,08128483647,False,2020-07-09
UNT-00414,CLS-SML-073,Pemilik Properti 413,,False,2020-01-21
UNT-00415,CLS-SML-059,Pemilik Properti 414,08194920829,False,2022-06-07
UNT-00416,CLS-SML-060,Pemilik Properti 415,08176324754,True,2021-03-05
UNT-00417,CLS-SML-057,Pemilik Properti 416,08181355209,False,2021-01-23
UNT-00418,CLS-SML-073,Pemilik Properti 417,08179370438,True,2022-06-25
UNT-00419,CLS-SML-014,Pemilik Properti 418,08141659384,False,2020-01-02
UNT-00420,CLS-SML-038,Pemilik Properti 419,08167207132,False,2020-12-26
UNT-00421,CLS-SML-008,Pemilik Properti 420,08131442383,True,2020-12-11
UNT-00422,CLS-SML-010,Pemilik Properti 421,08172415339,True,2020-05-26
UNT-00423,CLS-SML-074,Pemilik Properti 422,08146181936,False,2022-07-02
UNT-00424,CLS-SML-065,Pemilik Properti 423,08158281288,True,2021-07-15
UNT-00425,CLS-SML-009,Pemilik Properti 424,08165265330,False,2021-01-29
UNT-00426,CLS-SML-037,Pemilik Properti 425,,True,2022-04-05
UNT-00427,CLS-SML-015,Pemilik Properti 426,08139228291,False,2020-03-31
UNT-00428,CLS-SML-093,Pemilik Properti 427,08164403256,True,2021-02-12
UNT-00429,CLS-SML-070,Pemilik Properti 428,08156111159,True,2022-08-04
UNT-00430,CLS-SML-054,Pemilik Properti 429,08115103352,False,2022-09-11
UNT-00431,CLS-SML-083,Pemilik Properti 430,,True,2021-05-13
UNT-00432,CLS-SML-063,Pemilik Properti 431,08116818865,False,2020-01-21
UNT-00433,CLS-SML-030,Pemilik Properti 432,,False,2021-10-11
UNT-00434,CLS-SML-071,Pemilik Properti 433,08145690517,False,2021-04-16
UNT-00435,CLS-SML-068,Pemilik Properti 434,,False,2021-06-16
UNT-00436,CLS-SML-065,Pemilik Properti 435,,False,2021-11-20
UNT-00437,CLS-SML-089,Pemilik Properti 436,,False,2020-04-20
UNT-00438,CLS-SML-018,Pemilik Properti 437,08179618656,False,2022-08-29
UNT-00439,CLS-SML-087,Pemilik Properti 438,08170837890,False,2021-11-29
UNT-00440,CLS-SML-027,Pemilik Properti 439,08159024885,False,2020-12-27
UNT-00441,CLS-SML-031,Pemilik Properti 440,,False,2021-03-26
UNT-00442,CLS-SML-049,Pemilik Properti 441,08180336920,False,2020-09-24
UNT-00443,CLS-SML-020,Pemilik Properti 442,08185607134,False,2020-04-21
UNT-00444,CLS-SML-008,Pemilik Properti 443,08135387963,False,2022-02-06
UNT-00445,CLS-SML-043,Pemilik Properti 444,,True,2021-02-21
UNT-00446,CLS-SML-076,Pemilik Properti 445,,False,2020-10-23
UNT-00447,CLS-SML-043,Pemilik Properti 446,08151857203,True,2020-11-07
UNT-00448,CLS-SML-086,Pemilik Properti 447,,False,2022-07-09
UNT-00449,CLS-SML-091,Pemilik Properti 448,08134423081,False,2020-07-25
UNT-00450,CLS-SML-013,Pemilik Properti 449,,True,2022-08-02
UNT-00451,CLS-SML-097,Pemilik Properti 450,08171948785,False,2021-06-15
UNT-00452,CLS-SML-073,Pemilik Properti 451,,False,2021-03-05
UNT-00453,CLS-SML-026,Pemilik Properti 452,08184509974,False,2021-09-12
UNT-00454,CLS-SML-089,Pemilik Properti 453,08196429414,False,2021-07-25
UNT-00455,CLS-SML-092,Pemilik Properti 454,08199486039,False,2020-12-21
UNT-00456,CLS-SML-060,Pemilik Properti 455,08179986372,False,2021-03-28
UNT-00457,CLS-SML-076,Pemilik Properti 456,08145091670,True,2020-12-17
UNT-00458,CLS-SML-050,Pemilik Properti 457,08142597983,False,2020-09-10
UNT-00459,CLS-SML-091,Pemilik Properti 458,08177615548,False,2020-08-26
UNT-00460,CLS-SML-045,Pemilik Properti 459,08175770140,False,2021-04-05
UNT-00461,CLS-SML-053,Pemilik Properti 460,08182396869,False,2020-07-29
UNT-00462,CLS-SML-044,Pemilik Properti 461,,False,2021-03-22
UNT-00463,CLS-SML-067,Pemilik Properti 462,08194595800,False,2022-03-11
UNT-00464,CLS-SML-023,Pemilik Properti 463,08158823130,False,2022-09-14
UNT-00465,CLS-SML-020,Pemilik Properti 464,08197132625,False,2021-09-26
UNT-00466,CLS-SML-011,Pemilik Properti 465,08136399658,False,2020-05-24
UNT-00467,CLS-SML-088,Pemilik Properti 466,08124016565,False,2021-09-04
UNT-00468,CLS-SML-052,Pemilik Properti 467,08132092550,False,2021-07-06
UNT-00469,CLS-SML-012,Pemilik Properti 468,08148013963,False,2020-08-13
UNT-00470,CLS-SML-019,Pemilik Properti 469,,False,2022-03-21
UNT-00471,CLS-SML-073,Pemilik Properti 470,08181415640,True,2021-11-02
UNT-00472,CLS-SML-086,Pemilik Properti 471,,False,2022-03-06
UNT-00473,CLS-SML-067,Pemilik Properti 472,08135264918,False,2021-10-03
UNT-00474,CLS-SML-021,Pemilik Properti 473,,True,2021-10-12
UNT-00475,CLS-SML-011,Pemilik Properti 474,,False,2020-01-23
UNT-00476,CLS-SML-062,Pemilik Properti 475,08157527281,False,2020-07-11
UNT-00477,CLS-SML-009,Pemilik Properti 476,08165502407,True,2020-03-22
UNT-00478,CLS-SML-086,Pemilik Properti 477,08158611284,False,2021-11-07
UNT-00479,CLS-SML-067,Pemilik Properti 478,,False,2020-12-17
UNT-00480,CLS-SML-020,Pemilik Properti 479,08134223456,False,2022-07-01
UNT-00481,CLS-SML-048,Pemilik Properti 480,08193644200,True,2021-11-04
UNT-00482,CLS-SML-014,Pemilik Properti 481,,False,2021-12-11
UNT-00483,CLS-SML-072,Pemilik Properti 482,,False,2022-06-13
UNT-00484,CLS-SML-067,Pemilik Properti 483,08124733758,False,2020-10-15
UNT-00485,CLS-SML-023,Pemilik Properti 484,,True,2021-02-15
UNT-00486,CLS-SML-093,Pemilik Properti 485,08122488930,True,2020-02-27
UNT-00487,CLS-SML-082,Pemilik Properti 486,08172348648,True,2021-04-18
UNT-00488,CLS-SML-003,Pemilik Properti 487,08166494916,False,2020-01-27
UNT-00489,CLS-SML-085,Pemilik Properti 488,08119316094,True,2021-07-16
UNT-00490,CLS-SML-091,Pemilik Properti 489,,False,2020-03-05
UNT-00491,CLS-SML-046,Pemilik Properti 490,08128107682,False,2021-04-12
UNT-00492,CLS-SML-030,Pemilik Properti 491,08171415357,False,2020-05-10
UNT-00493,CLS-SML-072,Pemilik Properti 492,08117378354,False,2020-06-12
UNT-00494,CLS-SML-051,Pemilik Properti 493,08198644533,False,2022-01-11
UNT-00495,CLS-SML-100,Pemilik Properti 494,,False,2020-04-12
UNT-00496,CLS-SML-060,Pemilik Properti 495,08187588868,False,2020-05-22
UNT-00497,CLS-SML-011,Pemilik Properti 496,08114717328,False,2021-11-06
UNT-00498,CLS-SML-025,Pemilik Properti 497,08181687464,True,2021-12-19
UNT-00499,CLS-SML-052,Pemilik Properti 498,,False,2020-12-23
UNT-00500,CLS-SML-070,Pemilik Properti 499,08126928612,False,2021-11-03
UNT-00501,CLS-SML-025,Pemilik Properti 500,,False,2021-02-01
UNT-00502,CLS-SML-006,Pemilik Properti 501,08119201202,False,2020-09-27
UNT-00503,CLS-SML-036,Pemilik Properti 502,08172315183,False,2020-08-20
UNT-00504,CLS-SML-038,Pemilik Properti 503,,False,2021-01-13
UNT-00505,CLS-SML-046,Pemilik Properti 504,08127003091,True,2020-05-08
UNT-00506,CLS-SML-068,Pemilik Properti 505,08138637471,False,2021-02-10
UNT-00507,CLS-SML-006,Pemilik Properti 506,08129687568,False,2021-08-13
UNT-00508,CLS-SML-055,Pemilik Properti 507,08191778340,False,2020-08-31
UNT-00509,CLS-SML-098,Pemilik Properti 508,08146687957,False,2021-12-19
UNT-00510,CLS-SML-098,Pemilik Properti 509,08165290888,True,2021-12-23
UNT-00511,CLS-SML-059,Pemilik Properti 510,08136181040,True,2021-03-08
UNT-00512,CLS-SML-036,Pemilik Properti 511,08198522808,True,2021-08-20
UNT-00513,CLS-SML-027,Pemilik Properti 512,08158319524,False,2020-07-16
UNT-00514,CLS-SML-082,Pemilik Properti 513,08134724953,False,2022-06-27
UNT-00515,CLS-SML-088,Pemilik Properti 514,08137740353,True,2021-03-17
UNT-00516,CLS-SML-015,Pemilik Properti 515,,False,2020-01-25
UNT-00517,CLS-SML-052,Pemilik Properti 516,08171377746,False,2022-04-05
UNT-00518,CLS-SML-085,Pemilik Properti 517,08123455194,True,2021-08-04
UNT-00519,CLS-SML-018,Pemilik Properti 518,,False,2020-08-14
UNT-00520,CLS-SML-080,Pemilik Properti 519,,True,2020-05-12
UNT-00521,CLS-SML-040,Pemilik Properti 520,08177510273,True,2020-11-23
UNT-00522,CLS-SML-049,Pemilik Properti 521,08163239422,True,2021-08-28
UNT-00523,CLS-SML-074,Pemilik Properti 522,08142799109,False,2022-04-01
UNT-00524,CLS-SML-080,Pemilik Properti 523,08168726587,False,2022-02-17
UNT-00525,CLS-SML-095,Pemilik Properti 524,08155924702,False,2021-12-14
UNT-00526,CLS-SML-025,Pemilik Properti 525,08121329521,False,2022-03-10
UNT-00527,CLS-SML-070,Pemilik Properti 526,,True,2020-07-08
UNT-00528,CLS-SML-011,Pemilik Properti 527,08191165427,False,2021-03-11
UNT-00529,CLS-SML-058,Pemilik Properti 528,,False,2020-09-23
UNT-00530,CLS-SML-036,Pemilik Properti 529,08148633600,False,2022-07-27
UNT-00531,CLS-SML-025,Pemilik Properti 530,,True,2021-02-20
UNT-00532,CLS-SML-083,Pemilik Properti 531,,False,2020-05-26
UNT-00533,CLS-SML-044,Pemilik Properti 532,08192958154,True,2021-12-04
UNT-00534,CLS-SML-004,Pemilik Properti 533,,False,2020-03-30
UNT-00535,CLS-SML-078,Pemilik Properti 534,08149148424,True,2020-03-29
UNT-00536,CLS-SML-042,Pemilik Properti 535,,False,2022-09-02
UNT-00537,CLS-SML-001,Pemilik Properti 536,08170041715,False,2022-06-11
UNT-00538,CLS-SML-004,Pemilik Properti 537,,True,2020-05-07
UNT-00539,CLS-SML-022,Pemilik Properti 538,08184332850,False,2020-04-19
UNT-00540,CLS-SML-001,Pemilik Properti 539,08139025798,False,2020-09-20
UNT-00541,CLS-SML-099,Pemilik Properti 540,08181335666,False,2022-01-24
UNT-00542,CLS-SML-046,Pemilik Properti 541,08153673891,False,2021-02-21
UNT-00543,CLS-SML-040,Pemilik Properti 542,08173305418,False,2021-09-24
UNT-00544,CLS-SML-067,Pemilik Properti 543,08163651405,False,2020-09-16
UNT-00545,CLS-SML-063,Pemilik Properti 544,08110012099,True,2020-07-25
UNT-00546,CLS-SML-009,Pemilik Properti 545,08132348850,False,2021-10-30
UNT-00547,CLS-SML-054,Pemilik Properti 546,,False,2021-06-16
UNT-00548,CLS-SML-070,Pemilik Properti 547,08183747407,False,2021-12-15
UNT-00549,CLS-SML-048,Pemilik Properti 548,08130994893,False,2021-07-28
UNT-00550,CLS-SML-049,Pemilik Properti 549,08150206609,False,2020-09-21
UNT-00551,CLS-SML-054,Pemilik Properti 550,08133741271,False,2021-01-26
UNT-00552,CLS-SML-062,Pemilik Properti 551,,False,2022-01-01
UNT-00553,CLS-SML-058,Pemilik Properti 552,08158134759,True,2022-03-24
UNT-00554,CLS-SML-033,Pemilik Properti 553,,False,2022-04-30
UNT-00555,CLS-SML-012,Pemilik Properti 554,08194422079,False,2021-03-05
UNT-00556,CLS-SML-063,Pemilik Properti 555,08111490997,False,2020-08-16
UNT-00557,CLS-SML-023,Pemilik Properti 556,,False,2022-07-24
UNT-00558,CLS-SML-008,Pemilik Properti 557,08167393218,False,2022-05-16
UNT-00559,CLS-SML-060,Pemilik Properti 558,,False,2021-03-28
UNT-00560,CLS-SML-007,Pemilik Properti 559,,False,2021-10-15
UNT-00561,CLS-SML-059,Pemilik Properti 560,08184617490,False,2020-12-15
UNT-00562,CLS-SML-043,Pemilik Properti 561,08188155122,False,2022-08-27
UNT-00563,CLS-SML-067,Pemilik Properti 562,08193522569,True,2020-01-16
UNT-00564,CLS-SML-099,Pemilik Properti 563,,False,2020-05-23
UNT-00565,CLS-SML-066,Pemilik Properti 564,08187385069,False,2020-08-04
UNT-00566,CLS-SML-050,Pemilik Properti 565,08183693218,False,2022-04-21
UNT-00567,CLS-SML-032,Pemilik Properti 566,08118637880,False,2020-04-10
UNT-00568,CLS-SML-044,Pemilik Properti 567,08157078831,False,2022-08-14
UNT-00569,CLS-SML-025,Pemilik Properti 568,08128788190,False,2021-12-11
UNT-00570,CLS-SML-084,Pemilik Properti 569,08194607699,True,2022-05-24
UNT-00571,CLS-SML-004,Pemilik Properti 570,08125058148,True,2021-09-19
UNT-00572,CLS-SML-070,Pemilik Properti 571,08117034914,True,2021-05-08
UNT-00573,CLS-SML-048,Pemilik Properti 572,08147019663,False,2021-09-29
UNT-00574,CLS-SML-047,Pemilik Properti 573,08185826151,False,2020-07-29
UNT-00575,CLS-SML-026,Pemilik Properti 574,08144509958,False,2021-11-30
UNT-00576,CLS-SML-012,Pemilik Properti 575,08182816360,True,2022-01-25
UNT-00577,CLS-SML-086,Pemilik Properti 576,08165359548,False,2021-09-09
UNT-00578,CLS-SML-042,Pemilik Properti 577,08129438499,True,2021-11-21
UNT-00579,CLS-SML-067,Pemilik Properti 578,08116604368,True,2022-06-04
UNT-00580,CLS-SML-006,Pemilik Properti 579,08161480267,True,2022-05-04
UNT-00581,CLS-SML-038,Pemilik Properti 580,08167021505,True,2022-07-23
UNT-00582,CLS-SML-013,Pemilik Properti 581,08130734830,True,2021-09-09
UNT-00583,CLS-SML-062,Pemilik Properti 582,08115078082,True,2021-08-05
UNT-00584,CLS-SML-024,Pemilik Properti 583,08141058899,False,2021-10-29
UNT-00585,CLS-SML-036,Pemilik Properti 584,08173771976,False,2021-09-14
UNT-00586,CLS-SML-094,Pemilik Properti 585,,False,2021-04-13
UNT-00587,CLS-SML-017,Pemilik Properti 586,08192106355,True,2021-05-03
UNT-00588,CLS-SML-030,Pemilik Properti 587,08138408913,False,2021-08-04
UNT-00589,CLS-SML-019,Pemilik Properti 588,08112575912,False,2021-03-20
UNT-00590,CLS-SML-016,Pemilik Properti 589,08190849607,False,2020-03-05
UNT-00591,CLS-SML-032,Pemilik Properti 590,08161351592,False,2022-06-09
UNT-00592,CLS-SML-080,Pemilik Properti 591,08171131574,False,2021-09-07
UNT-00593,CLS-SML-004,Pemilik Properti 592,08178959469,False,2020-09-09
UNT-00594,CLS-SML-059,Pemilik Properti 593,08192562926,True,2022-04-13
UNT-00595,CLS-SML-002,Pemilik Properti 594,,False,2020-05-13
UNT-00596,CLS-SML-064,Pemilik Properti 595,08138463995,False,2020-09-13
UNT-00597,CLS-SML-058,Pemilik Properti 596,08174208830,False,2021-11-01
UNT-00598,CLS-SML-027,Pemilik Properti 597,08141312082,True,2022-09-19
UNT-00599,CLS-SML-046,Pemilik Properti 598,08171131511,False,2021-12-14
UNT-00600,CLS-SML-074,Pemilik Properti 599,08192683923,False,2020-12-12
UNT-00601,CLS-SML-073,Pemilik Properti 600,08175499131,False,2021-02-01
UNT-00602,CLS-SML-049,Pemilik Properti 601,08158083070,False,2022-07-20
UNT-00603,CLS-SML-057,Pemilik Properti 602,,False,2020-12-01
UNT-00604,CLS-SML-045,Pemilik Properti 603,08173057257,True,2022-09-13
UNT-00605,CLS-SML-080,Pemilik Properti 604,08132678613,False,2021-11-17
UNT-00606,CLS-SML-087,Pemilik Properti 605,08171731685,True,2021-04-22
UNT-00607,CLS-SML-087,Pemilik Properti 606,08147029183,False,2020-10-06
UNT-00608,CLS-SML-002,Pemilik Properti 607,08137522681,False,2020-03-22
UNT-00609,CLS-SML-052,Pemilik Properti 608,08149964803,False,2021-06-20
UNT-00610,CLS-SML-006,Pemilik Properti 609,08176934737,True,2022-09-08
UNT-00611,CLS-SML-093,Pemilik Properti 610,08129066702,False,2021-03-13
UNT-00612,CLS-SML-086,Pemilik Properti 611,08139460931,False,2020-03-17
UNT-00613,CLS-SML-021,Pemilik Properti 612,08118775112,False,2021-04-30
UNT-00614,CLS-SML-010,Pemilik Properti 613,08170710806,False,2021-05-31
UNT-00615,CLS-SML-095,Pemilik Properti 614,08171108967,False,2021-08-19
UNT-00616,CLS-SML-092,Pemilik Properti 615,08185776918,False,2020-09-21
UNT-00617,CLS-SML-011,Pemilik Properti 616,08182958220,True,2020-08-16
UNT-00618,CLS-SML-068,Pemilik Properti 617,08119676480,False,2022-08-13
UNT-00619,CLS-SML-031,Pemilik Properti 618,08122129684,False,2022-06-28
UNT-00620,CLS-SML-009,Pemilik Properti 619,08139235992,False,2021-06-28
UNT-00621,CLS-SML-099,Pemilik Properti 620,08192554070,False,2021-05-02
UNT-00622,CLS-SML-049,Pemilik Properti 621,,False,2020-03-02
UNT-00623,CLS-SML-007,Pemilik Properti 622,08137897423,False,2022-07-14
UNT-00624,CLS-SML-051,Pemilik Properti 623,08144498385,False,2021-03-02
UNT-00625,CLS-SML-091,Pemilik Properti 624,,False,2021-02-16
UNT-00626,CLS-SML-052,Pemilik Properti 625,,False,2021-04-26
UNT-00627,CLS-SML-048,Pemilik Properti 626,08162674655,True,2020-04-25
UNT-00628,CLS-SML-099,Pemilik Properti 627,,True,2022-04-07
UNT-00629,CLS-SML-087,Pemilik Properti 628,,False,2021-08-14
UNT-00630,CLS-SML-067,Pemilik Properti 629,08166729238,False,2021-10-09
UNT-00631,CLS-SML-060,Pemilik Properti 630,,False,2021-11-01
UNT-00632,CLS-SML-076,Pemilik Properti 631,,True,2021-02-16
UNT-00633,CLS-SML-017,Pemilik Properti 632,08127968836,True,2022-08-05
UNT-00634,CLS-SML-044,Pemilik Properti 633,08114039456,True,2021-06-04
UNT-00635,CLS-SML-052,Pemilik Properti 634,08154616067,True,2021-07-20
UNT-00636,CLS-SML-077,Pemilik Properti 635,08193516339,True,2022-05-17
UNT-00637,CLS-SML-010,Pemilik Properti 636,08133655708,False,2021-11-09
UNT-00638,CLS-SML-065,Pemilik Properti 637,08129254258,False,2021-09-24
UNT-00639,CLS-SML-021,Pemilik Properti 638,08198830044,False,2022-02-27
UNT-00640,CLS-SML-078,Pemilik Properti 639,08160135865,False,2020-11-29
UNT-00641,CLS-SML-035,Pemilik Properti 640,08192528780,False,2022-06-06
UNT-00642,CLS-SML-027,Pemilik Properti 641,08120881126,False,2020-10-28
UNT-00643,CLS-SML-072,Pemilik Properti 642,08194346637,False,2021-03-12
UNT-00644,CLS-SML-050,Pemilik Properti 643,08152148265,False,2022-02-19
UNT-00645,CLS-SML-095,Pemilik Properti 644,08141157660,False,2020-09-30
UNT-00646,CLS-SML-099,Pemilik Properti 645,08127976792,False,2022-06-06
UNT-00647,CLS-SML-093,Pemilik Properti 646,,True,2021-09-14
UNT-00648,CLS-SML-078,Pemilik Properti 647,08149330637,True,2022-06-25
UNT-00649,CLS-SML-077,Pemilik Properti 648,08159961374,False,2022-02-22
UNT-00650,CLS-SML-083,Pemilik Properti 649,08128715332,False,2021-11-29
UNT-00651,CLS-SML-051,Pemilik Properti 650,08154101241,False,2021-08-07
UNT-00652,CLS-SML-044,Pemilik Properti 651,08145916949,True,2020-12-03
UNT-00653,CLS-SML-098,Pemilik Properti 652,08171591090,False,2021-01-29
